x_A,z_A,delta_n_e_A3
5.2083333333,6.5277777778,-1.262676073440e-02
5.2777777778,6.5277777778,-1.204975350270e-02
5.3472222222,6.5277777778,-1.135569068690e-02
5.4166666667,6.5277777778,-1.057531979440e-02
5.4861111111,6.5277777778,-9.740654612400e-03
5.5555555556,6.5277777778,-8.882276467200e-03
5.6250000000,6.5277777778,-8.027042525200e-03
5.6944444444,6.5277777778,-7.196561528400e-03
5.7638888889,6.5277777778,-6.406601726800e-03
5.8333333333,6.5277777778,-5.667369704300e-03
5.9027777778,6.5277777778,-4.984418334140e-03
5.9722222222,6.5277777778,-4.359854028820e-03
6.0416666667,6.5277777778,-3.793524929840e-03
6.1111111111,6.5277777778,-3.283962435720e-03
6.1805555556,6.5277777778,-2.828983475320e-03
6.2500000000,6.5277777778,-2.425988820680e-03
6.3194444444,6.5277777778,-2.072058001470e-03
6.3888888889,6.5277777778,-1.763929773130e-03
6.4583333333,6.5277777778,-1.497923266560e-03
6.5277777778,6.5277777778,-1.269866993590e-03
6.5972222222,6.5277777778,-1.075147472750e-03
6.6666666667,6.5277777778,-9.089710476000e-04
6.7361111111,6.5277777778,-7.668010172100e-04
6.8055555556,6.5277777778,-6.447807547900e-04
6.8750000000,6.5277777778,-5.399359901000e-04
6.9444444444,6.5277777778,-4.500962117000e-04
7.0138888889,6.5277777778,-3.736450744000e-04
7.0833333333,6.5277777778,-3.092524127290e-04
7.1527777778,6.5277777778,-2.556639014350e-04
7.2222222222,6.5277777778,-2.115558428140e-04
7.2916666667,6.5277777778,-1.754706746280e-04
7.3611111111,6.5277777778,-1.458710867970e-04
7.4305555556,6.5277777778,-1.213072057080e-04
7.5000000000,6.5277777778,-1.006083391030e-04
7.5694444444,6.5277777778,-8.298439727200e-05
7.6388888889,6.5277777778,-6.798821069300e-05
7.7083333333,6.5277777778,-5.538267523100e-05
7.7777777778,6.5277777778,-4.499547906100e-05
7.8472222222,6.5277777778,-3.661941634800e-05
7.9166666667,6.5277777778,-2.997389699090e-05
7.9861111111,6.5277777778,-2.471821676670e-05
8.0555555556,6.5277777778,-2.049867897210e-05
8.1250000000,6.5277777778,-1.700765159820e-05
8.1944444444,6.5277777778,-1.403051731550e-05
8.2638888889,6.5277777778,-1.146011625250e-05
8.3333333333,6.5277777778,-9.270962428200e-06
8.4027777778,6.5277777778,-7.466474170100e-06
8.4722222222,6.5277777778,-6.030661028000e-06
8.5416666667,6.5277777778,-4.912398984600e-06
8.6111111111,6.5277777778,-4.042096503350e-06
8.6805555556,6.5277777778,-3.354138423760e-06
8.7500000000,6.5277777778,-2.793909614940e-06
8.8194444444,6.5277777778,-2.316114869340e-06
8.8888888889,6.5277777778,-1.891438709850e-06
8.9583333333,6.5277777778,-1.517575964760e-06
9.0277777778,6.5277777778,-1.213325004674e-06
9.0972222222,6.5277777778,-9.922161707050e-07
9.1666666667,6.5277777778,-8.419171541520e-07
9.2361111111,6.5277777778,-7.318998569400e-07
9.3055555556,6.5277777778,-6.370124213700e-07
9.3750000000,6.5277777778,-5.480121441400e-07
9.4444444444,6.5277777778,-4.637014699990e-07
9.5138888889,6.5277777778,-3.846875512960e-07
9.5833333333,6.5277777778,-3.181604186770e-07
9.6527777778,6.5277777778,-2.781636118448e-07
9.7222222222,6.5277777778,-2.708702522010e-07
9.7916666667,6.5277777778,-2.825686406720e-07
9.8611111111,6.5277777778,-2.910399633240e-07
9.9305555556,6.5277777778,-2.884841788100e-07
0.0000000000,6.5972222222,-2.721666030700e-07
0.0694444444,6.5972222222,-2.738174823800e-07
0.1388888889,6.5972222222,-2.727233939440e-07
0.2083333333,6.5972222222,-2.614061514880e-07
0.2777777778,6.5972222222,-2.474467371783e-07
0.3472222222,6.5972222222,-2.516052478974e-07
0.4166666667,6.5972222222,-2.888324430472e-07
0.4861111111,6.5972222222,-3.558517762300e-07
0.5555555556,6.5972222222,-4.380393302910e-07
0.6250000000,6.5972222222,-5.232371723870e-07
0.6944444444,6.5972222222,-6.070429499530e-07
0.7638888889,6.5972222222,-6.919898659520e-07
0.8333333333,6.5972222222,-7.903444972840e-07
0.9027777778,6.5972222222,-9.269772068200e-07
0.9722222222,6.5972222222,-1.130373637096e-06
1.0416666667,6.5972222222,-1.414112175000e-06
1.1111111111,6.5972222222,-1.768231358980e-06
1.1805555556,6.5972222222,-2.172651135340e-06
1.2500000000,6.5972222222,-2.620693422660e-06
1.3194444444,6.5972222222,-3.131480053420e-06
1.3888888889,6.5972222222,-3.745876029160e-06
1.4583333333,6.5972222222,-4.518034331300e-06
1.5277777778,6.5972222222,-5.511418240600e-06
1.5972222222,6.5972222222,-6.793329084700e-06
1.6666666667,6.5972222222,-8.419536324200e-06
1.7361111111,6.5972222222,-1.041615998780e-05
1.8055555556,6.5972222222,-1.278039552780e-05
1.8750000000,6.5972222222,-1.551509316290e-05
1.9444444444,6.5972222222,-1.868602791490e-05
2.0138888889,6.5972222222,-2.246709068830e-05
2.0833333333,6.5972222222,-2.714094081990e-05
2.1527777778,6.5972222222,-3.305253360370e-05
2.2222222222,6.5972222222,-4.054462519300e-05
2.2916666667,6.5972222222,-4.990912830100e-05
2.3611111111,6.5972222222,-6.136849310300e-05
2.4305555556,6.5972222222,-7.508902974300e-05
2.5000000000,6.5972222222,-9.123858180400e-05
2.5694444444,6.5972222222,-1.101034191320e-04
2.6388888889,6.5972222222,-1.322384481350e-04
2.7083333333,6.5972222222,-1.585673273210e-04
2.7777777778,6.5972222222,-1.903503211910e-04
2.8472222222,6.5972222222,-2.290247443360e-04
2.9166666667,6.5972222222,-2.760195189450e-04
2.9861111111,6.5972222222,-3.326527788420e-04
3.0555555556,6.5972222222,-4.001413009700e-04
3.1250000000,6.5972222222,-4.796834881400e-04
3.1944444444,6.5972222222,-5.725898543200e-04
3.2638888889,6.5972222222,-6.804724715500e-04
3.3333333333,6.5972222222,-8.054761534100e-04
3.4027777778,6.5972222222,-9.504488329100e-04
3.4722222222,6.5972222222,-1.118917323280e-03
3.5416666667,6.5972222222,-1.314825747970e-03
3.6111111111,6.5972222222,-1.542137720240e-03
3.6805555556,6.5972222222,-1.804469417100e-03
3.7500000000,6.5972222222,-2.104863910990e-03
3.8194444444,6.5972222222,-2.445710984030e-03
3.8888888889,6.5972222222,-2.828752478780e-03
3.9583333333,6.5972222222,-3.255106786120e-03
4.0277777778,6.5972222222,-3.725253329930e-03
4.0972222222,6.5972222222,-4.238910221570e-03
4.1666666667,6.5972222222,-4.794733661710e-03
4.2361111111,6.5972222222,-5.389798497680e-03
4.3055555556,6.5972222222,-6.018892957600e-03
4.3750000000,6.5972222222,-6.673753605400e-03
4.4444444444,6.5972222222,-7.342441531500e-03
4.5138888889,6.5972222222,-8.009084092700e-03
4.5833333333,6.5972222222,-8.654162209600e-03
4.6527777778,6.5972222222,-9.255420745300e-03
4.7222222222,6.5972222222,-9.789347155000e-03
4.7916666667,6.5972222222,-1.023303619070e-02
4.8611111111,6.5972222222,-1.056617005950e-02
4.9305555556,6.5972222222,-1.077282417680e-02
5.0000000000,6.5972222222,-1.084286682580e-02
5.0694444444,6.5972222222,-1.077282418010e-02
5.1388888889,6.5972222222,-1.056617006570e-02
5.2083333333,6.5972222222,-1.023303619760e-02
5.2777777778,6.5972222222,-9.789347161400e-03
5.3472222222,6.5972222222,-9.255420749900e-03
5.4166666667,6.5972222222,-8.654162212100e-03
5.4861111111,6.5972222222,-8.009084091200e-03
5.5555555556,6.5972222222,-7.342441524900e-03
5.6250000000,6.5972222222,-6.673753593100e-03
5.6944444444,6.5972222222,-6.018892940500e-03
5.7638888889,6.5972222222,-5.389798474620e-03
5.8333333333,6.5972222222,-4.794733634940e-03
5.9027777778,6.5972222222,-4.238910192880e-03
5.9722222222,6.5972222222,-3.725253301050e-03
6.0416666667,6.5972222222,-3.255106758540e-03
6.1111111111,6.5972222222,-2.828752453400e-03
6.1805555556,6.5972222222,-2.445710960770e-03
6.2500000000,6.5972222222,-2.104863889530e-03
6.3194444444,6.5972222222,-1.804469396630e-03
6.3888888889,6.5972222222,-1.542137700540e-03
6.4583333333,6.5972222222,-1.314825728770e-03
6.5277777778,6.5972222222,-1.118917305010e-03
6.5972222222,6.5972222222,-9.504488159100e-04
6.6666666667,6.5972222222,-8.054761381000e-04
6.7361111111,6.5972222222,-6.804724582800e-04
6.8055555556,6.5972222222,-5.725898430500e-04
6.8750000000,6.5972222222,-4.796834785900e-04
6.9444444444,6.5972222222,-4.001412927200e-04
7.0138888889,6.5972222222,-3.326527715200e-04
7.0833333333,6.5972222222,-2.760195123340e-04
7.1527777778,6.5972222222,-2.290247383840e-04
7.2222222222,6.5972222222,-1.903503159550e-04
7.2916666667,6.5972222222,-1.585673228570e-04
7.3611111111,6.5972222222,-1.322384444160e-04
7.4305555556,6.5972222222,-1.101034160520e-04
7.5000000000,6.5972222222,-9.123857920000e-05
7.5694444444,6.5972222222,-7.508902746300e-05
7.6388888889,6.5972222222,-6.136849105500e-05
7.7083333333,6.5972222222,-4.990912647300e-05
7.7777777778,6.5972222222,-4.054462363700e-05
7.8472222222,6.5972222222,-3.305253238180e-05
7.9166666667,6.5972222222,-2.714093994170e-05
7.9861111111,6.5972222222,-2.246709009500e-05
8.0555555556,6.5972222222,-1.868602749650e-05
8.1250000000,6.5972222222,-1.551509280750e-05
8.1944444444,6.5972222222,-1.278039516520e-05
8.2638888889,6.5972222222,-1.041615961290e-05
8.3333333333,6.5972222222,-8.419535989900e-06
8.4027777778,6.5972222222,-6.793328867800e-06
8.4722222222,6.5972222222,-5.511418195800e-06
8.5416666667,6.5972222222,-4.518034457100e-06
8.6111111111,6.5972222222,-3.745876263850e-06
8.6805555556,6.5972222222,-3.131480303080e-06
8.7500000000,6.5972222222,-2.620693605340e-06
8.8194444444,6.5972222222,-2.172651216820e-06
8.8888888889,6.5972222222,-1.768231364210e-06
8.9583333333,6.5972222222,-1.414112172170e-06
9.0277777778,6.5972222222,-1.130373702195e-06
9.0972222222,6.5972222222,-9.269773843590e-07
9.1666666667,6.5972222222,-7.903447768080e-07
9.2361111111,6.5972222222,-6.919901864480e-07
9.3055555556,6.5972222222,-6.070432295230e-07
9.3750000000,6.5972222222,-5.232373476050e-07
9.4444444444,6.5972222222,-4.380393851910e-07
9.5138888889,6.5972222222,-3.558517485260e-07
9.5833333333,6.5972222222,-2.888324045065e-07
9.6527777778,6.5972222222,-2.516052684297e-07
9.7222222222,6.5972222222,-2.474468493894e-07
9.7916666667,6.5972222222,-2.614063339810e-07
9.8611111111,6.5972222222,-2.727235822810e-07
9.9305555556,6.5972222222,-2.738176012900e-07
0.0000000000,6.6666666667,-2.634451910110e-07
0.0694444444,6.6666666667,-2.610388140440e-07
0.1388888889,6.6666666667,-2.513392966550e-07
0.2083333333,6.6666666667,-2.332721565130e-07
0.2777777778,6.6666666667,-2.168706685776e-07
0.3472222222,6.6666666667,-2.210879642799e-07
0.4166666667,6.6666666667,-2.595540080763e-07
0.4861111111,6.6666666667,-3.294982406890e-07
0.5555555556,6.6666666667,-4.150267401880e-07
0.6250000000,6.6666666667,-4.996998033750e-07
0.6944444444,6.6666666667,-5.763302778160e-07
0.7638888889,6.6666666667,-6.496566658570e-07
0.8333333333,6.6666666667,-7.356259734270e-07
0.9027777778,6.6666666667,-8.588787806920e-07
0.9722222222,6.6666666667,-1.045119079692e-06
1.0416666667,6.6666666667,-1.308647769960e-06
1.1111111111,6.6666666667,-1.644106473450e-06
1.1805555556,6.6666666667,-2.032158393800e-06
1.2500000000,6.6666666667,-2.457611034780e-06
1.3194444444,6.6666666667,-2.927071503780e-06
1.3888888889,6.6666666667,-3.474308700730e-06
1.4583333333,6.6666666667,-4.153358643850e-06
1.5277777778,6.6666666667,-5.028263635400e-06
1.5972222222,6.6666666667,-6.164811167100e-06
1.6666666667,6.6666666667,-7.620470977300e-06
1.7361111111,6.6666666667,-9.429493174100e-06
1.8055555556,6.6666666667,-1.159456187890e-05
1.8750000000,6.6666666667,-1.410632890130e-05
1.9444444444,6.6666666667,-1.699642137390e-05
2.0138888889,6.6666666667,-2.039531644810e-05
2.0833333333,6.6666666667,-2.455065446070e-05
2.1527777778,6.6666666667,-2.978871419210e-05
2.2222222222,6.6666666667,-3.644748446940e-05
2.2916666667,6.6666666667,-4.482456835000e-05
2.3611111111,6.6666666667,-5.515575290800e-05
2.4305555556,6.6666666667,-6.761445172300e-05
2.5000000000,6.6666666667,-8.233607132300e-05
2.5694444444,6.6666666667,-9.949674684200e-05
2.6388888889,6.6666666667,-1.194535364560e-04
2.7083333333,6.6666666667,-1.428837631880e-04
2.7777777778,6.6666666667,-1.708241132970e-04
2.8472222222,6.6666666667,-2.045674302650e-04
2.9166666667,6.6666666667,-2.454820991950e-04
2.9861111111,6.6666666667,-2.948676575650e-04
3.0555555556,6.6666666667,-3.539091488950e-04
3.1250000000,6.6666666667,-4.237132303100e-04
3.1944444444,6.6666666667,-5.053892163800e-04
3.2638888889,6.6666666667,-6.001726618200e-04
3.3333333333,6.6666666667,-7.095988561500e-04
3.4027777778,6.6666666667,-8.356817476900e-04
3.4722222222,6.6666666667,-9.809979822400e-04
3.5416666667,6.6666666667,-1.148593188860e-03
3.6111111111,6.6666666667,-1.341717356290e-03
3.6805555556,6.6666666667,-1.563481460370e-03
3.7500000000,6.6666666667,-1.816543878300e-03
3.8194444444,6.6666666667,-2.102889273460e-03
3.8888888889,6.6666666667,-2.423705470870e-03
3.9583333333,6.6666666667,-2.779330297830e-03
4.0277777778,6.6666666667,-3.169228436550e-03
4.0972222222,6.6666666667,-3.591953009410e-03
4.1666666667,6.6666666667,-4.045044825010e-03
4.2361111111,6.6666666667,-4.524833386070e-03
4.3055555556,6.6666666667,-5.026135812470e-03
4.3750000000,6.6666666667,-5.541898398970e-03
4.4444444444,6.6666666667,-6.062873359900e-03
4.5138888889,6.6666666667,-6.577449938400e-03
4.5833333333,6.6666666667,-7.071754240300e-03
4.6527777778,6.6666666667,-7.530099728400e-03
4.7222222222,6.6666666667,-7.935818241500e-03
4.7916666667,6.6666666667,-8.272431811500e-03
4.8611111111,6.6666666667,-8.525043696300e-03
4.9305555556,6.6666666667,-8.681754384400e-03
5.0000000000,6.6666666667,-8.734877206300e-03
5.0694444444,6.6666666667,-8.681754379900e-03
5.1388888889,6.6666666667,-8.525043686800e-03
5.2083333333,6.6666666667,-8.272431798700e-03
5.2777777778,6.6666666667,-7.935818226100e-03
5.3472222222,6.6666666667,-7.530099712200e-03
5.4166666667,6.6666666667,-7.071754222700e-03
5.4861111111,6.6666666667,-6.577449920600e-03
5.5555555556,6.6666666667,-6.062873339730e-03
5.6250000000,6.6666666667,-5.541898377820e-03
5.6944444444,6.6666666667,-5.026135789120e-03
5.7638888889,6.6666666667,-4.524833360660e-03
5.8333333333,6.6666666667,-4.045044798090e-03
5.9027777778,6.6666666667,-3.591952982300e-03
5.9722222222,6.6666666667,-3.169228410500e-03
6.0416666667,6.6666666667,-2.779330273790e-03
6.1111111111,6.6666666667,-2.423705449110e-03
6.1805555556,6.6666666667,-2.102889253620e-03
6.2500000000,6.6666666667,-1.816543859580e-03
6.3194444444,6.6666666667,-1.563481442100e-03
6.3888888889,6.6666666667,-1.341717338240e-03
6.4583333333,6.6666666667,-1.148593171040e-03
6.5277777778,6.6666666667,-9.809979652600e-04
6.5972222222,6.6666666667,-8.356817320600e-04
6.6666666667,6.6666666667,-7.095988425100e-04
6.7361111111,6.6666666667,-6.001726503400e-04
6.8055555556,6.6666666667,-5.053892068300e-04
6.8750000000,6.6666666667,-4.237132221900e-04
6.9444444444,6.6666666667,-3.539091416770e-04
7.0138888889,6.6666666667,-2.948676508560e-04
7.0833333333,6.6666666667,-2.454820929050e-04
7.1527777778,6.6666666667,-2.045674245130e-04
7.2222222222,6.6666666667,-1.708241083260e-04
7.2916666667,6.6666666667,-1.428837591210e-04
7.3611111111,6.6666666667,-1.194535332740e-04
7.4305555556,6.6666666667,-9.949674432700e-05
7.5000000000,6.6666666667,-8.233606918600e-05
7.5694444444,6.6666666667,-6.761444971700e-05
7.6388888889,6.6666666667,-5.515575092600e-05
7.7083333333,6.6666666667,-4.482456645800e-05
7.7777777778,6.6666666667,-3.644748283760e-05
7.8472222222,6.6666666667,-2.978871298580e-05
7.9166666667,6.6666666667,-2.455065373610e-05
7.9861111111,6.6666666667,-2.039531611110e-05
8.0555555556,6.6666666667,-1.699642122330e-05
8.1250000000,6.6666666667,-1.410632872660e-05
8.1944444444,6.6666666667,-1.159456155020e-05
8.2638888889,6.6666666667,-9.429492696600e-06
8.3333333333,6.6666666667,-7.620470478500e-06
8.4027777778,6.6666666667,-6.164810824500e-06
8.4722222222,6.6666666667,-5.028263579900e-06
8.5416666667,6.6666666667,-4.153358889050e-06
8.6111111111,6.6666666667,-3.474309133720e-06
8.6805555556,6.6666666667,-2.927071940850e-06
8.7500000000,6.6666666667,-2.457611309800e-06
8.8194444444,6.6666666667,-2.032158434930e-06
8.8888888889,6.6666666667,-1.644106333060e-06
8.9583333333,6.6666666667,-1.308647594920e-06
9.0277777778,6.6666666667,-1.045119036226e-06
9.0972222222,6.6666666667,-8.588789700440e-07
9.1666666667,6.6666666667,-7.356263806080e-07
9.2361111111,6.6666666667,-6.496571674600e-07
9.3055555556,6.6666666667,-5.763307035900e-07
9.3750000000,6.6666666667,-4.997000193910e-07
9.4444444444,6.6666666667,-4.150267123580e-07
9.5138888889,6.6666666667,-3.294980497230e-07
9.5833333333,6.6666666667,-2.595538084884e-07
9.6527777778,6.6666666667,-2.210879072107e-07
9.7222222222,6.6666666667,-2.168708257591e-07
9.7916666667,6.6666666667,-2.332724840830e-07
9.8611111111,6.6666666667,-2.513396578910e-07
9.9305555556,6.6666666667,-2.610390478250e-07
0.0000000000,6.7361111111,-2.488924062820e-07
0.0694444444,6.7361111111,-2.419947607910e-07
0.1388888889,6.7361111111,-2.229568071570e-07
0.2083333333,6.7361111111,-1.984172555741e-07
0.2777777778,6.7361111111,-1.818011076316e-07
0.3472222222,6.7361111111,-1.896790918870e-07
0.4166666667,6.7361111111,-2.323686428688e-07
0.4861111111,6.7361111111,-3.058805027954e-07
0.5555555556,6.7361111111,-3.932303108920e-07
0.6250000000,6.7361111111,-4.754822659080e-07
0.6944444444,6.7361111111,-5.442119320670e-07
0.7638888889,6.7361111111,-6.064904365560e-07
0.8333333333,6.7361111111,-6.811468432040e-07
0.9027777778,6.7361111111,-7.917853289210e-07
0.9722222222,6.7361111111,-9.607038505310e-07
1.0416666667,6.7361111111,-1.202657060150e-06
1.1111111111,6.7361111111,-1.517862259770e-06
1.1805555556,6.7361111111,-1.890193857190e-06
1.2500000000,6.7361111111,-2.298028181940e-06
1.3194444444,6.7361111111,-2.734802680270e-06
1.3888888889,6.7361111111,-3.224406031440e-06
1.4583333333,6.7361111111,-3.819342246500e-06
1.5277777778,6.7361111111,-4.585947150700e-06
1.5972222222,6.7361111111,-5.590455581500e-06
1.6666666667,6.7361111111,-6.890640940600e-06
1.7361111111,6.7361111111,-8.525892089900e-06
1.8055555556,6.7361111111,-1.050598830770e-05
1.8750000000,6.7361111111,-1.281792692440e-05
1.9444444444,6.7361111111,-1.546825930910e-05
2.0138888889,6.7361111111,-1.854463414400e-05
2.0833333333,6.7361111111,-2.225038334660e-05
2.1527777778,6.7361111111,-2.688128683440e-05
2.2222222222,6.7361111111,-3.276288218110e-05
2.2916666667,6.7361111111,-4.019421520500e-05
2.3611111111,6.7361111111,-4.942139240500e-05
2.4305555556,6.7361111111,-6.062963752500e-05
2.5000000000,6.7361111111,-7.394738934200e-05
2.5694444444,6.7361111111,-8.948992052800e-05
2.6388888889,6.7361111111,-1.074703188800e-04
2.7083333333,6.7361111111,-1.283467412040e-04
2.7777777778,6.7361111111,-1.529155112920e-04
2.8472222222,6.7361111111,-1.822768878880e-04
2.9166666667,6.7361111111,-2.176901151770e-04
2.9861111111,6.7361111111,-2.604100140040e-04
3.0555555556,6.7361111111,-3.115901016880e-04
3.1250000000,6.7361111111,-3.722713831370e-04
3.1944444444,6.7361111111,-4.434287597800e-04
3.2638888889,6.7361111111,-5.260528747900e-04
3.3333333333,6.7361111111,-6.212665019900e-04
3.4027777778,6.7361111111,-7.304636598200e-04
3.4722222222,6.7361111111,-8.554221722500e-04
3.5416666667,6.7361111111,-9.983228860800e-04
3.6111111111,6.7361111111,-1.161638058090e-03
3.6805555556,6.7361111111,-1.347905963020e-03
3.7500000000,6.7361111111,-1.559447390960e-03
3.8194444444,6.7361111111,-1.798083457970e-03
3.8888888889,6.7361111111,-2.064894829330e-03
3.9583333333,6.7361111111,-2.360040928840e-03
4.0277777778,6.7361111111,-2.682643903200e-03
4.0972222222,6.7361111111,-3.030733292400e-03
4.1666666667,6.7361111111,-3.401237891960e-03
4.2361111111,6.7361111111,-3.790001010740e-03
4.3055555556,6.7361111111,-4.191790435940e-03
